t_loss,t_miou,t_dice,v_loss,v_miou,v_dice,time
0.1775336191058159,0.6907172799110413,0.8224663734436035,0.2685230892637502,0.580532968044281,0.7314769625663757,2024-06-27 03:45:39
0.1742460243403911,0.6970354318618774,0.825753927230835,0.2834479705147121,0.5574924349784851,0.7165519595146179,2024-06-27 03:45:41
0.171181634068489,0.699655294418335,0.8288183808326721,0.3033595111059106,0.5440447330474854,0.6966404914855957,2024-06-27 03:45:44
0.1656873859465122,0.7100169658660889,0.8343125581741333,0.2866467703943667,0.5616079568862915,0.7133532166481018,2024-06-27 03:45:46
0.17552600055933,0.6965973973274231,0.8244739770889282,0.2867661947789399,0.55059415102005,0.7132337689399719,2024-06-27 03:45:48
0.1723217219114303,0.7023874521255493,0.8276782631874084,0.2995956410532412,0.5421435832977295,0.7004043459892273,2024-06-27 03:45:51
0.1705325804650783,0.7028571963310242,0.8294674754142761,0.2989294217980426,0.546176552772522,0.7010706067085266,2024-06-27 03:45:53
0.1739403344690799,0.6998953819274902,0.8260596990585327,0.2887875670972077,0.5519021153450012,0.7112123966217041,2024-06-27 03:45:56
0.1677361279726028,0.7028477787971497,0.8322638273239136,0.3005632524904997,0.5428004860877991,0.6994366645812988,2024-06-27 03:45:58
0.1694177761673927,0.707146942615509,0.8305822610855103,0.2915063318998917,0.555635929107666,0.708493709564209,2024-06-27 03:46:00
0.1730579063296318,0.700302004814148,0.8269420862197876,0.2931190729141235,0.5486133098602295,0.7068809270858765,2024-06-27 03:46:03
0.1727194152772426,0.7005924582481384,0.827280580997467,0.3036398239757704,0.5439872741699219,0.6963601112365723,2024-06-27 03:46:05
0.1743003949522972,0.7026523947715759,0.8256996273994446,0.3121228347653928,0.534787118434906,0.6878771781921387,2024-06-27 03:46:07
0.1649013347923755,0.7097660899162292,0.8350986838340759,0.2908046893451524,0.5532023310661316,0.7091953158378601,2024-06-27 03:46:09
0.16636556014418602,0.707808256149292,0.8336344361305237,0.30477702099344006,0.5481494069099426,0.6952229738235474,2024-06-27 03:46:12
