t_loss,t_miou,t_dice,v_loss,v_miou,v_dice,time
0.0712982739310666,0.8003134727478027,0.9287017583847046,0.4126047336536905,0.4369626641273498,0.5873953104019165,2024-06-27 03:51:23
0.0752321704324469,0.7931254506111145,0.9247678518295288,0.414871941442075,0.4265879392623901,0.5851280689239502,2024-06-27 03:51:27
0.072307908391378,0.79390949010849,0.9276921153068542,0.4763135676798613,0.3725829422473907,0.5236863493919373,2024-06-27 03:51:31
0.0701678187014108,0.7995366454124451,0.9298321008682252,0.4489468880321668,0.3938645124435425,0.5510531663894653,2024-06-27 03:51:35
0.0718394955956792,0.7982262969017029,0.9281604290008544,0.4316750531611235,0.4129309356212616,0.5683249831199646,2024-06-27 03:51:39
0.0716395392475358,0.7986326217651367,0.9283604621887208,0.3724889314692953,0.4760702252388,0.6275110840797424,2024-06-27 03:51:44
0.0727884963334324,0.799832820892334,0.9272115230560304,0.4272802938585696,0.4242705106735229,0.5727197527885437,2024-06-27 03:51:48
0.0706678399120468,0.8020490407943726,0.9293321371078492,0.4317260928775953,0.4141649901866913,0.5682739019393921,2024-06-27 03:51:53
0.0717963705579918,0.7959471344947815,0.9282036423683168,0.4113207925920901,0.4385543465614319,0.5886792540550232,2024-06-27 03:51:57
0.0707017815256693,0.8015961050987244,0.929298222064972,0.4566930506540381,0.3894451260566711,0.5433069467544556,2024-06-27 03:52:01
0.072739248534283,0.8004944324493408,0.92726069688797,0.4044049822765848,0.4430964589118957,0.5955950021743774,2024-06-27 03:52:05
0.0712778446186019,0.8031721115112305,0.9287221431732178,0.4719075638314952,0.3737418055534363,0.5280924439430237,2024-06-27 03:52:10
0.0730202765349882,0.7972586750984192,0.9269797205924988,0.4258445604987766,0.4208328425884247,0.5741554498672485,2024-06-27 03:52:14
0.0708739635456039,0.8058363199234009,0.9291260242462158,0.3890239959177763,0.4592077434062958,0.6109760403633118,2024-06-27 03:52:18
0.0691182419478175,0.8020434379577637,0.9308817982673644,0.4394260618997657,0.4106101095676422,0.5605739951133728,2024-06-27 03:52:22
0.0706567240048603,0.7951592206954956,0.9293433427810668,0.4191500285397405,0.4267815351486206,0.5808499455451965,2024-06-27 03:52:26
0.0697165835334594,0.7969123125076294,0.9302834272384644,0.4354706847149392,0.4075711667537689,0.5645293593406677,2024-06-27 03:52:31
0.0703449364168098,0.797488272190094,0.9296550750732422,0.4219759054805921,0.4241792857646942,0.5780240893363953,2024-06-27 03:52:35
0.0711636708443423,0.7998026609420776,0.9288363456726074,0.4100001402523207,0.4304959774017334,0.5899998545646667,2024-06-27 03:52:39
0.0695415907595531,0.8033250570297241,0.93045836687088,0.4254944065342779,0.4197230041027069,0.574505627155304,2024-06-27 03:52:43
0.0685941641589245,0.8029410243034363,0.931405782699585,0.4326594005460324,0.4174170196056366,0.567340612411499,2024-06-27 03:52:47
0.0689873156777347,0.8012533783912659,0.9310126900672911,0.4335432933724444,0.4096227586269378,0.5664567351341248,2024-06-27 03:52:51
0.0685083586049367,0.8060317635536194,0.9314916133880616,0.4138229307921036,0.4271385371685028,0.5861770510673523,2024-06-27 03:52:55
0.0686949757208307,0.8007498383522034,0.931304931640625,0.4385923406352167,0.4017063081264496,0.5614076852798462,2024-06-27 03:53:00
0.0673487825566027,0.8079702258110046,0.9326512217521667,0.444935855658158,0.400513231754303,0.5550641417503357,2024-06-27 03:53:04
0.067614831838263,0.8071427941322327,0.9323852062225342,0.4128278701201729,0.4343620836734772,0.5871721506118774,2024-06-27 03:53:08
0.0680024415613657,0.8084800243377686,0.9319976568222046,0.4312760182048963,0.4166131317615509,0.5687239170074463,2024-06-27 03:53:12
0.0670391278094555,0.8108225464820862,0.9329608678817748,0.4411793117937834,0.4031420946121216,0.5588206648826599,2024-06-27 03:53:16
0.069054984902761,0.8036724328994751,0.9309450387954712,0.4476939698924189,0.3965469002723694,0.5523059964179993,2024-06-27 03:53:20
0.0676400683012353,0.8033261299133301,0.9323599934577942,0.4349210391873899,0.4108244776725769,0.5650789141654968,2024-06-27 03:53:25
0.0697853708841714,0.7964699268341064,0.9302146434783936,0.4548208661701368,0.3956072032451629,0.5451790690422058,2024-06-27 03:53:29
0.0685389056263199,0.8057193756103516,0.9314610958099364,0.4461146826329438,0.3934518098831177,0.553885281085968,2024-06-27 03:53:33
0.06715898126004691,0.8042543530464172,0.9328410029411316,0.4397834021112193,0.4018848240375519,0.5602166056632996,2024-06-27 03:53:37
